pair_ID,entailment_judgment,relatedness_score
9244,NEUTRAL,2.8
9245,NEUTRAL,2.5
9246,NEUTRAL,3.4
9248,NEUTRAL,3.7
9251,NEUTRAL,1.8
9252,NEUTRAL,1.73
9253,NEUTRAL,1.9
9256,ENTAILMENT,4.6
9257,CONTRADICTION,3.565
9258,ENTAILMENT,4.8
9260,NEUTRAL,3.5
9261,NEUTRAL,2.5
9263,NEUTRAL,3.4
9265,ENTAILMENT,4.6
9266,NEUTRAL,3.4
9267,ENTAILMENT,4.7
9268,CONTRADICTION,4.1
9270,NEUTRAL,3.4
9271,NEUTRAL,3.1
9276,ENTAILMENT,4.0
9277,NEUTRAL,4.0
9278,NEUTRAL,4.3
9279,NEUTRAL,4.4
9282,NEUTRAL,4.1
9283,ENTAILMENT,4.4
9286,NEUTRAL,3.6
9289,NEUTRAL,2.7
9290,NEUTRAL,2.6
9291,NEUTRAL,2.2
9294,ENTAILMENT,4.1
9296,NEUTRAL,4.1
9298,NEUTRAL,3.2
9301,ENTAILMENT,4.9
9302,ENTAILMENT,3.365
9304,CONTRADICTION,4.2
9306,NEUTRAL,2.8
9310,ENTAILMENT,4.2
9311,CONTRADICTION,4.4
9312,ENTAILMENT,4.5
9316,NEUTRAL,4.0
9317,NEUTRAL,3.3
9318,NEUTRAL,3.8
9320,NEUTRAL,3.285
9321,ENTAILMENT,4.7
9322,NEUTRAL,4.8
9324,NEUTRAL,3.2
9325,NEUTRAL,3.8
9331,CONTRADICTION,3.6
9332,ENTAILMENT,4.5
9333,CONTRADICTION,3.2
9334,ENTAILMENT,4.6
9339,ENTAILMENT,4.5
9340,NEUTRAL,4.1
9341,ENTAILMENT,4.9
9345,NEUTRAL,3.2
9346,NEUTRAL,2.4
9347,NEUTRAL,2.8
9348,ENTAILMENT,4.7
9352,NEUTRAL,3.1
9353,NEUTRAL,2.3
9355,NEUTRAL,2.4
9357,ENTAILMENT,4.4
9358,NEUTRAL,4.2
9360,NEUTRAL,4.1
9363,NEUTRAL,3.9
9364,NEUTRAL,4.3
9365,NEUTRAL,4.1
9366,ENTAILMENT,4.7
9372,NEUTRAL,2.8
9376,NEUTRAL,3.1
9378,NEUTRAL,3.5
9379,NEUTRAL,3.1
9381,NEUTRAL,3.1
9382,NEUTRAL,1.9
9383,NEUTRAL,3.8
9384,ENTAILMENT,4.1
9390,NEUTRAL,3.7
9392,NEUTRAL,3.4
9396,NEUTRAL,3.2
9397,NEUTRAL,4.1
9398,NEUTRAL,3.15
9399,NEUTRAL,3.3
9403,NEUTRAL,3.8
9404,ENTAILMENT,4.9
9405,NEUTRAL,3.0
9406,NEUTRAL,3.4
9409,NEUTRAL,3.8
9410,NEUTRAL,3.3
9411,NEUTRAL,4.3
9415,NEUTRAL,3.1
9416,NEUTRAL,4.1
9417,NEUTRAL,4.4
9418,NEUTRAL,3.4
9419,NEUTRAL,3.9
9420,NEUTRAL,4.7
9421,NEUTRAL,3.2
9422,ENTAILMENT,4.8
9428,NEUTRAL,4.3
9429,ENTAILMENT,4.2
9432,ENTAILMENT,3.6
9440,ENTAILMENT,4.9
9441,NEUTRAL,4.1
9443,NEUTRAL,2.5
9446,NEUTRAL,4.2
9450,ENTAILMENT,4.5
9454,NEUTRAL,3.8
9458,ENTAILMENT,4.8
9459,ENTAILMENT,3.5
9460,ENTAILMENT,4.2
9463,NEUTRAL,3.0
9464,NEUTRAL,3.3
9466,NEUTRAL,3.4
9468,NEUTRAL,4.3
9470,NEUTRAL,3.5
9472,ENTAILMENT,3.3
9474,NEUTRAL,3.4
9476,ENTAILMENT,4.7
9477,NEUTRAL,3.3
9478,NEUTRAL,4.5
9479,NEUTRAL,3.8
9480,NEUTRAL,4.2
9481,NEUTRAL,2.465
9483,NEUTRAL,3.5
9484,NEUTRAL,3.4
9485,ENTAILMENT,4.8
9486,CONTRADICTION,2.1
9487,ENTAILMENT,4.6
9491,ENTAILMENT,4.1
9494,ENTAILMENT,4.4
9498,NEUTRAL,2.9
9501,NEUTRAL,2.7
9503,ENTAILMENT,4.7
9505,NEUTRAL,4.1
9507,ENTAILMENT,2.9
9508,ENTAILMENT,3.4
9509,ENTAILMENT,3.8
9511,ENTAILMENT,4.5
9513,NEUTRAL,4.0
9514,NEUTRAL,4.2
9518,NEUTRAL,3.6
9519,NEUTRAL,1.9
9520,NEUTRAL,3.8
9521,NEUTRAL,4.2
9522,NEUTRAL,3.2
9523,ENTAILMENT,4.5
9527,NEUTRAL,3.0
9528,NEUTRAL,2.4
9533,CONTRADICTION,3.1
9534,NEUTRAL,3.1
9536,NEUTRAL,3.3
9539,ENTAILMENT,4.8
9543,NEUTRAL,2.9
9546,NEUTRAL,3.2
9547,NEUTRAL,2.6
9548,ENTAILMENT,4.9
9550,ENTAILMENT,4.2
9552,ENTAILMENT,4.3
9553,ENTAILMENT,4.0
9559,ENTAILMENT,5.0
9560,ENTAILMENT,4.1
9564,CONTRADICTION,3.1
9566,ENTAILMENT,4.6
9568,ENTAILMENT,4.4
9573,NEUTRAL,2.8
9575,NEUTRAL,4.7
9582,NEUTRAL,3.1
9585,CONTRADICTION,3.4
9586,ENTAILMENT,4.9
9587,NEUTRAL,3.6
9588,ENTAILMENT,3.2
9589,NEUTRAL,2.8
9590,NEUTRAL,1.5
9595,ENTAILMENT,4.4
9596,CONTRADICTION,3.4
9597,ENTAILMENT,4.7
9598,NEUTRAL,4.3
9601,NEUTRAL,4.1
9603,NEUTRAL,3.3
9606,ENTAILMENT,4.5
9608,NEUTRAL,3.1
9611,NEUTRAL,3.1
9612,NEUTRAL,3.1
9613,NEUTRAL,4.4
9614,NEUTRAL,4.0
9618,CONTRADICTION,2.7
9619,NEUTRAL,3.0
9620,NEUTRAL,3.5
9621,NEUTRAL,4.1
9622,ENTAILMENT,4.3
9625,NEUTRAL,4.0
9626,NEUTRAL,3.2
9628,NEUTRAL,3.7
9629,NEUTRAL,3.1
9630,NEUTRAL,3.6
9633,NEUTRAL,3.95
9634,ENTAILMENT,4.9
9637,NEUTRAL,3.2
9640,NEUTRAL,3.8
9642,ENTAILMENT,4.8
9647,NEUTRAL,2.7
9648,NEUTRAL,3.1
9649,NEUTRAL,2.9
9652,ENTAILMENT,3.5
9654,ENTAILMENT,3.6
9655,NEUTRAL,2.9
9658,NEUTRAL,3.9
9660,ENTAILMENT,4.6
9661,NEUTRAL,3.7
9663,ENTAILMENT,4.4
9664,ENTAILMENT,4.4
9670,CONTRADICTION,2.8
9671,ENTAILMENT,4.6
9672,NEUTRAL,4.2
9673,NEUTRAL,3.4
9674,NEUTRAL,2.6
9679,NEUTRAL,4.3
9681,NEUTRAL,3.4
9682,NEUTRAL,3.0
9683,NEUTRAL,1.6
9685,NEUTRAL,3.8
9686,NEUTRAL,3.6
9688,CONTRADICTION,3.4
9690,ENTAILMENT,3.3
9693,NEUTRAL,3.6
9696,ENTAILMENT,4.3
9705,ENTAILMENT,4.3
9707,NEUTRAL,4.7
9711,NEUTRAL,4.2
9712,NEUTRAL,4.0
9714,ENTAILMENT,4.5
9716,NEUTRAL,4.1
9724,NEUTRAL,3.9
9725,ENTAILMENT,4.9
9727,NEUTRAL,3.4
9728,NEUTRAL,2.7
9729,NEUTRAL,3.7
9732,NEUTRAL,4.8
9734,ENTAILMENT,4.9
9735,ENTAILMENT,3.6
9737,ENTAILMENT,4.1
9739,ENTAILMENT,3.1
9740,ENTAILMENT,4.6
9741,NEUTRAL,4.6
9742,NEUTRAL,3.7
9743,ENTAILMENT,4.9
9750,NEUTRAL,4.8
9751,NEUTRAL,3.6
9754,NEUTRAL,3.6
9755,NEUTRAL,4.1
9756,NEUTRAL,3.5
9761,NEUTRAL,1.6
9762,NEUTRAL,1.0
9767,NEUTRAL,1.0
9768,NEUTRAL,1.1
9772,NEUTRAL,2.7
9775,NEUTRAL,2.0
9777,NEUTRAL,2.0
9779,NEUTRAL,1.0
9781,NEUTRAL,2.1
9782,NEUTRAL,1.0
9783,NEUTRAL,1.1
9785,NEUTRAL,1.1
9787,NEUTRAL,1.3
9790,NEUTRAL,1.0
9791,NEUTRAL,1.0
9792,NEUTRAL,1.0
9793,NEUTRAL,1.1
9794,NEUTRAL,1.0
9796,NEUTRAL,1.1
9797,NEUTRAL,1.0
9798,NEUTRAL,2.5
9802,NEUTRAL,1.3
9804,NEUTRAL,1.3
9807,NEUTRAL,1.0
9808,NEUTRAL,1.0
9809,NEUTRAL,1.5
9810,NEUTRAL,1.0
9812,NEUTRAL,1.0
9813,NEUTRAL,1.6
9818,NEUTRAL,2.2
9819,NEUTRAL,1.3
9823,NEUTRAL,1.0
9824,NEUTRAL,1.0
9826,NEUTRAL,1.0
9828,NEUTRAL,1.0
9830,NEUTRAL,1.6
9831,NEUTRAL,1.0
9832,NEUTRAL,1.0
9833,NEUTRAL,1.3
9834,NEUTRAL,1.0
9835,NEUTRAL,1.0
9837,NEUTRAL,1.1
9842,NEUTRAL,1.1
9845,NEUTRAL,1.0
9848,NEUTRAL,1.0
9849,NEUTRAL,1.6
9850,NEUTRAL,1.0
9852,NEUTRAL,1.1
9854,NEUTRAL,1.0
9855,NEUTRAL,1.0
9857,NEUTRAL,1.1
9858,NEUTRAL,2.5
9861,NEUTRAL,1.0
9862,NEUTRAL,1.0
9865,NEUTRAL,1.1
9866,NEUTRAL,1.1
9867,NEUTRAL,1.0
9871,NEUTRAL,1.0
9872,NEUTRAL,1.1
9873,NEUTRAL,1.0
9881,NEUTRAL,1.2
9883,NEUTRAL,1.185
9887,NEUTRAL,1.0
9888,NEUTRAL,1.0
9890,NEUTRAL,1.1
9891,NEUTRAL,1.1
9892,NEUTRAL,1.0
9894,NEUTRAL,1.4
9896,NEUTRAL,1.185
9898,NEUTRAL,1.0
9899,NEUTRAL,1.0
9901,NEUTRAL,1.1
9902,NEUTRAL,1.0
9906,NEUTRAL,1.8
9908,NEUTRAL,1.7
9909,NEUTRAL,1.1
9910,NEUTRAL,1.0
9913,NEUTRAL,1.0
9917,NEUTRAL,1.2
9918,NEUTRAL,1.0
9920,NEUTRAL,1.0
9923,NEUTRAL,1.1
9924,NEUTRAL,2.4
9925,NEUTRAL,1.0
9928,NEUTRAL,1.0
9929,NEUTRAL,1.0
9930,NEUTRAL,1.0
9932,NEUTRAL,1.0
9933,NEUTRAL,1.2
9937,NEUTRAL,1.0
9941,NEUTRAL,1.1
9944,NEUTRAL,1.0
9945,NEUTRAL,1.2
9946,NEUTRAL,1.0
9950,NEUTRAL,1.0
9952,NEUTRAL,1.0
9953,NEUTRAL,1.3
9954,NEUTRAL,1.0
9956,NEUTRAL,1.0
9957,NEUTRAL,1.0
9958,NEUTRAL,1.3
9959,NEUTRAL,1.0
9961,NEUTRAL,1.0
9962,NEUTRAL,1.0
9964,NEUTRAL,1.0
9965,NEUTRAL,1.0
9966,NEUTRAL,1.7
9969,NEUTRAL,1.4
9970,NEUTRAL,1.0
9971,NEUTRAL,1.0
9972,NEUTRAL,1.1
9977,NEUTRAL,1.0
9978,ENTAILMENT,1.0
9979,NEUTRAL,1.0
9986,NEUTRAL,1.0
9987,NEUTRAL,1.3
9989,NEUTRAL,1.0
9990,NEUTRAL,1.1
9991,NEUTRAL,2.1
9992,NEUTRAL,1.0
9994,NEUTRAL,1.0
9995,NEUTRAL,1.0
9996,NEUTRAL,1.0
